"Team","Season","Conference","Wins","Losses","Ties","Winning_Pct","Simple_Rating_System","Strength_Of_Schedule","AP_Poll_Preseason_Rank","AP_Poll_Postseason_Rank","AP_Poll_Highest_Rank","SOS","Bowl_Game","AP_High","AP_Post","Coach(es)","Bowl","Bowl_Result","Notes"
"columbia",1921,"Ind",2,6,0,0.25,NA,NA,"Unranked","Unranked","-11.12",-3.75,NA,NA,NA,"Buck O'Neill (2-6)","","",""
"columbia",1905,"Ind",4,3,2,0.556,NA,NA,"Unranked","Unranked","7.54",7.65,NA,NA,NA,"William Morley (4-3-2)","","",""
"columbia",1904,"Ind",7,3,0,0.7,NA,NA,"Unranked","Unranked","10.29",5.09,NA,NA,NA,"William Morley (7-3)","","",""
"columbia",1903,"Ind",9,1,0,0.9,NA,NA,"Unranked","Unranked","11.06",1.56,NA,NA,NA,"William Morley (9-1)","","",""
"columbia",1902,"Ind",6,4,1,0.591,NA,NA,"Unranked","Unranked","1.76",-0.42,NA,NA,NA,"William Morley (6-4-1)","","",""
"columbia",1901,"Ind",8,5,0,0.615,NA,NA,"Unranked","Unranked","6.71",1.86,NA,NA,NA,"George Sanford (8-5)","","",""
"columbia",1900,"Ind",7,3,1,0.682,NA,NA,"Unranked","Unranked","8.1",4.65,NA,NA,NA,"George Sanford (7-3-1)","","",""
"columbia",1899,"Ind",9,3,0,0.75,NA,NA,"Unranked","Unranked","9.85",-0.23,NA,NA,NA,"George Sanford (9-3)","","",""
"columbia",1891,"Ind",1,5,0,0.167,NA,NA,"Unranked","Unranked","-22.23",-6.23,NA,NA,NA,"","","",""
"columbia",1890,"Ind",1,6,1,0.188,NA,NA,"Unranked","Unranked","-13.03",-1.28,NA,NA,NA,"","","",""
"columbia",1889,"Ind",2,7,2,0.273,NA,NA,"Unranked","Unranked","-10.46",1.45,NA,NA,NA,"","","",""
"columbia",1883,"Ind",1,3,0,0.25,NA,NA,"Unranked","Unranked","-12.35",1.4,NA,NA,NA,"","","",""
"columbia",1882,"Ind",0,5,0,0,NA,NA,"Unranked","Unranked","-3.64",4.37,NA,NA,NA,"","","",""
"columbia",1881,"Ind",3,3,1,0.5,NA,NA,"Unranked","Unranked","-0.09",-0.09,NA,NA,NA,"","","",""
"columbia",1880,"Ind",1,2,0,0.333,NA,NA,"Unranked","Unranked","-2.53",1.8,NA,NA,NA,"","","",""
"columbia",1879,"Ind",0,3,2,0.2,NA,NA,"Unranked","Unranked","-2.73",1.47,NA,NA,NA,"","","",""
"columbia",1878,"Ind",0,0,2,0.5,NA,NA,"Unranked","Unranked","1.83",1.83,NA,NA,NA,"","","",""
"columbia",1877,"Ind",2,2,0,0.5,NA,NA,"Unranked","Unranked","-0.88",-0.88,NA,NA,NA,"","","",""
"columbia",1876,"Ind",1,3,0,0.25,NA,NA,"Unranked","Unranked","-1.44",2.06,NA,NA,NA,"","","",""
"columbia",1875,"Ind",4,1,1,0.75,NA,NA,"Unranked","Unranked","3.21",-0.3,NA,NA,NA,"","","",""
"columbia",1874,"Ind",1,5,0,0.167,NA,NA,"Unranked","Unranked","-2.77",1.9,NA,NA,NA,"","","",""
"columbia",1873,"Ind",2,1,0,0.667,NA,NA,"Unranked","Unranked","1.75",-0.58,NA,NA,NA,"","","",""
"columbia",1872,"Ind",1,2,1,0.375,NA,NA,"Unranked","Unranked","-2.1",-0.35,NA,NA,NA,"","","",""
"columbia",1870,"Ind",0,1,0,0,NA,NA,"Unranked","Unranked","-7",0,NA,NA,NA,"","","",""
"connecticut",2021,"Ind",1,11,NA,0.083,NA,NA,"Unranked","Unranked","-19.18",-2.59,NA,NA,NA,"Randy Edsall (0-2), Lou Spanos (1-9)","","",""
"connecticut",2020,"Ind",0,0,0,NA,NA,NA,"Unranked","Unranked","Unranked",NA,NA,NA,NA,"Randy Edsall (0-0)","","",""
"connecticut",2019,"American",2,10,0,0.167,0,8,"0","0","-14.83",-1.33,NA,NA,NA,"Randy Edsall (2-10)","","",""
"connecticut",2018,"American",1,11,0,0.083,0,8,"0","0","-18.99",-1.32,NA,NA,NA,"Randy Edsall (1-11)","","",""
"connecticut",2017,"American",3,9,0,0.25,2,6,"0","0.25","-12.29",-0.12,NA,NA,NA,"Randy Edsall (3-9)","","",""
"connecticut",2016,"American",3,9,0,0.25,1,7,"0","0.125","-13.3",-2.55,NA,NA,NA,"Bob Diaco (3-9)","","",""
"connecticut",2015,"American",6,7,0,0.462,4,4,"0","0.5","-3.45",-1.37,NA,NA,NA,"Bob Diaco (6-7)","St. Petersburg Bowl","Loss",""
"connecticut",2014,"American",2,10,0,0.167,1,7,"0","0.125","-15.72",-3.64,NA,NA,NA,"Bob Diaco (2-10)","","",""
"connecticut",2013,"American",3,9,0,0.25,3,5,"0","0.375","-11.97",-2.97,NA,NA,NA,"Paul Pasqualoni (0-4), TJ Weist (3-5)","","",""
"connecticut",2012,"Big East",5,7,0,0.417,2,5,"0","0.286","-5.35",-2.6,NA,NA,NA,"Paul Pasqualoni (5-7)","","",""
"connecticut",2011,"Big East",5,7,0,0.417,3,4,"0","0.429","-0.42",0.58,NA,NA,NA,"Paul Pasqualoni (5-7)","","",""
"connecticut",2010,"Big East",8,5,0,0.615,5,2,"0","0.714","1.63",-1.21,NA,25,NA,"Randy Edsall (8-5)","Fiesta Bowl","Loss",""
"connecticut",2009,"Big East",8,5,0,0.615,3,4,"0","0.429","8.03",2.8,NA,NA,NA,"Randy Edsall (8-5)","PapaJohns.com Bowl","Win",""
"connecticut",2008,"Big East",8,5,0,0.615,3,4,"0","0.429","4.67",0.75,NA,24,NA,"Randy Edsall (8-5)","International Bowl","Win",""
"connecticut",2007,"Big East",9,4,0,0.692,5,2,"0","0.714","7.07",0.45,NA,16,NA,"Randy Edsall (9-4)","Meineke Car Care Bowl","Loss",""
"connecticut",2006,"Big East",4,8,0,0.333,1,6,"0","0.143","-3.02",3.48,NA,NA,NA,"Randy Edsall (4-8)","","",""
"connecticut",2005,"Big East",5,6,0,0.455,2,5,"0","0.286","-1.88",-2.51,NA,NA,NA,"Randy Edsall (5-6)","","",""
"connecticut",2004,"Big East",8,4,0,0.667,3,3,"0","0.5","0.83",-5.17,NA,NA,NA,"Randy Edsall (8-4)","Motor City Bowl","Win",""
"connecticut",2003,"Ind",9,3,0,0.75,NA,NA,"Unranked","Unranked","3.73",-5.27,NA,NA,NA,"Randy Edsall (9-3)","","",""
"connecticut",2002,"Ind",6,6,0,0.5,NA,NA,"Unranked","Unranked","-0.75",-5,NA,NA,NA,"Randy Edsall (6-6)","","",""
"connecticut",2001,"Ind",2,9,0,0.182,NA,NA,"Unranked","Unranked","-19.66",-7.75,NA,NA,NA,"Randy Edsall (2-9)","","",""
"connecticut",2000,"Ind",3,8,0,0.273,NA,NA,"Unranked","Unranked","-16.91",-9.36,NA,NA,NA,"Randy Edsall (3-8)","","",""
"connecticut",1979,"Ind",3,6,2,0.364,NA,NA,"Unranked","Unranked","-11.35",-8.99,NA,NA,NA,"Walt Nadzak (3-6-2)","","",""
"cornell",1981,"Ivy",3,7,0,0.3,2,5,"0","0.286","-24.02",-14.52,NA,NA,NA,"Bob Blackman (3-7)","","",""
"cornell",1980,"Ivy",5,5,0,0.5,5,2,"0","0.714","-12.16",-12.86,NA,NA,NA,"Bob Blackman (5-5)","","",""
"cornell",1979,"Ivy",5,4,0,0.556,4,3,"0","0.571","-12.25",-16.81,NA,NA,NA,"Bob Blackman (5-4)","","",""
"cornell",1978,"Ivy",5,3,1,0.611,3,3,"1","0.5","-7.01",-11.46,NA,NA,NA,"Bob Blackman (5-3-1)","","",""
"cornell",1977,"Ivy",1,8,0,0.111,1,6,"0","0.143","-15.66",-4.21,NA,NA,NA,"Bob Blackman (1-8)","","",""
"cornell",1976,"Ivy",2,7,0,0.222,2,5,"0","0.286","-9.93",-3.05,NA,NA,NA,"George Seifert (2-7)","","",""
"cornell",1975,"Ivy",1,8,0,0.111,0,7,"0","0","-18.99",-7.55,NA,NA,NA,"George Seifert (1-8)","","",""
"cornell",1974,"Ivy",3,5,1,0.389,1,5,"1","0.214","-7.5",-6.39,NA,NA,NA,"Jack Musick (3-5-1)","","",""
"cornell",1973,"Ivy",3,5,1,0.389,2,5,"0","0.286","-10.93",-11.15,NA,NA,NA,"Jack Musick (3-5-1)","","",""
"cornell",1972,"Ivy",6,3,0,0.667,4,3,"0","0.571","3.79",-0.87,NA,NA,NA,"Jack Musick (6-3)","","",""
"cornell",1971,"Ivy",8,1,0,0.889,6,1,"0","0.857","3.62",-8.16,NA,NA,NA,"Jack Musick (8-1)","","",""
"cornell",1970,"Ivy",6,3,0,0.667,4,3,"0","0.571","-0.13",-2.13,NA,NA,NA,"Jack Musick (6-3)","","",""
"cornell",1969,"Ivy",4,5,0,0.444,4,3,"0","0.571","-10.58",-8.69,NA,NA,NA,"Jack Musick (4-5)","","",""
"cornell",1968,"Ivy",3,6,0,0.333,1,6,"0","0.143","-6.74",-2.85,NA,NA,NA,"Jack Musick (3-6)","","",""
"cornell",1967,"Ivy",6,2,1,0.722,4,2,"1","0.643","-2.47",-9.58,NA,NA,NA,"Jack Musick (6-2-1)","","",""
"cornell",1966,"Ivy",6,3,0,0.667,4,3,"0","0.571","-0.77",-4.54,NA,NA,NA,"Jack Musick (6-3)","","",""
"cornell",1965,"Ivy",4,3,2,0.556,3,3,"1","0.5","-5.24",-10.02,NA,NA,NA,"Tom Harp (4-3-2)","","",""
"cornell",1964,"Ivy",3,5,1,0.389,3,4,"0","0.429","-3.64",-6.09,NA,NA,NA,"Tom Harp (3-5-1)","","",""
"cornell",1963,"Ivy",5,4,0,0.556,4,3,"0","0.571","-6.15",-7.15,NA,NA,NA,"Tom Harp (5-4)","","",""
"cornell",1962,"Ivy",4,5,0,0.444,4,3,"0","0.571","-13.7",-9.36,NA,NA,NA,"Tom Harp (4-5)","","",""
"cornell",1961,"Ivy",3,6,0,0.333,2,5,"0","0.286","-11.2",-9.43,NA,NA,NA,"Tom Harp (3-6)","","",""
"cornell",1960,"Ivy",2,7,0,0.222,1,6,"0","0.143","-19.2",-9.76,NA,NA,NA,"George James (2-7)","","",""
"cornell",1959,"Ivy",5,4,0,0.556,3,4,"0","0.429","-10.45",-8.23,NA,NA,NA,"George James (5-4)","","",""
"cornell",1958,"Ivy",6,3,0,0.667,5,2,"0","0.714","-2.42",-6.75,NA,NA,NA,"George James (6-3)","","",""
"cornell",1957,"Ivy",3,6,0,0.333,3,4,"0","0.429","-10.94",-5.16,NA,NA,NA,"George James (3-6)","","",""
"cornell",1956,"Ivy",1,8,0,0.111,1,6,"0","0.143","-16.47",-4.8,NA,NA,NA,"George James (1-8)","","",""
"cornell",1955,"Ind",5,4,0,0.556,NA,NA,"Unranked","Unranked","-8.64",-10.86,NA,NA,NA,"George James (5-4)","","",""
"cornell",1954,"Ind",5,4,0,0.556,NA,NA,"Unranked","Unranked","-0.43",-3.77,NA,NA,NA,"George James (5-4)","","",""
"cornell",1953,"Ind",4,3,2,0.556,NA,NA,"Unranked","Unranked","-2.83",-0.94,NA,NA,NA,"George James (4-3-2)","","",""
"cornell",1952,"Ind",2,7,0,0.222,NA,NA,"Unranked","Unranked","-6.91",4.76,NA,NA,NA,"George James (2-7)","","",""
"cornell",1951,"Ind",6,3,0,0.667,NA,NA,"Unranked","Unranked","9.34",2.56,20,12,NA,"George James (6-3)","","",""
"cornell",1950,"Ind",7,2,0,0.778,NA,NA,"Unranked","Unranked","10.04",1.26,9,9,NA,"George James (7-2)","","",""
"cornell",1949,"Ind",8,1,0,0.889,NA,NA,"Unranked","Unranked","11.78",-3,NA,6,12,"George James (8-1)","","",""
"cornell",1948,"Ind",8,1,0,0.889,NA,NA,"Unranked","Unranked","12.04",2.15,NA,12,19,"George James (8-1)","","",""
"cornell",1947,"Ind",4,5,0,0.444,NA,NA,"Unranked","Unranked","-1.23",2.88,NA,NA,NA,"George James (4-5)","","",""
"cornell",1946,"Ind",5,3,1,0.611,NA,NA,"Unranked","Unranked","9.93",7.37,NA,NA,NA,"Ed McKeever (5-3-1)","","",""
"cornell",1945,"Ind",5,4,0,0.556,NA,NA,"Unranked","Unranked","1.63",-0.26,NA,NA,NA,"","","",""
"cornell",1944,"Ind",5,4,0,0.556,NA,NA,"Unranked","Unranked","4.47",2.25,NA,NA,NA,"","","",""
"cornell",1943,"Ind",6,4,0,0.6,NA,NA,"Unranked","Unranked","4.82",1.72,NA,NA,NA,"","","",""
"cornell",1942,"Ind",3,5,1,0.389,NA,NA,"Unranked","Unranked","-3.5",1.95,NA,NA,NA,"","","",""
"cornell",1941,"Ind",5,3,0,0.625,NA,NA,"Unranked","Unranked","10.31",7.31,NA,NA,NA,"","","",""
"cornell",1940,"Ind",6,2,0,0.75,NA,NA,"Unranked","Unranked","19.51",4.88,NA,1,15,"Carl Snavely (6-2)","","","record adjusted to 6-0-2 by NCAA"
"cornell",1939,"Ind",8,0,0,1,NA,NA,"Unranked","Unranked","23.02",7.9,NA,3,4,"Carl Snavely (8-0)","","",""
"cornell",1938,"Ind",5,1,1,0.786,NA,NA,"Unranked","Unranked","13.92",5.35,NA,8,12,"Carl Snavely (5-1-1)","","",""
"cornell",1937,"Ind",5,2,1,0.688,NA,NA,"Unranked","Unranked","13.71",6.83,NA,19,NA,"Carl Snavely (5-2-1)","","",""
"cornell",1936,"Ind",3,5,0,0.375,NA,NA,"Unranked","Unranked","-0.06",3.94,NA,NA,NA,"","","",""
"cornell",1935,"Ind",0,6,1,0.071,NA,NA,"Unranked","Unranked","-13.73",0.56,NA,NA,NA,"Gilmour Dobie (0-6-1)","","",""
"cornell",1934,"Ind",2,5,0,0.286,NA,NA,"Unranked","Unranked","-0.87",4.7,NA,NA,NA,"Gilmour Dobie (2-5)","","",""
"cornell",1933,"Ind",4,3,0,0.571,NA,NA,"Unranked","Unranked","7.53",4.39,NA,NA,NA,"Gilmour Dobie (4-3)","","",""
"cornell",1932,"Ind",5,2,1,0.688,NA,NA,"Unranked","Unranked","8.72",-1.28,NA,NA,NA,"Gilmour Dobie (5-2-1)","","",""
"cornell",1931,"Ind",7,1,0,0.875,NA,NA,"Unranked","Unranked","12.51",-3.24,NA,NA,NA,"Gilmour Dobie (7-1)","","",""
"cornell",1930,"Ind",6,2,0,0.75,NA,NA,"Unranked","Unranked","7.93",-4.07,NA,NA,NA,"Gilmour Dobie (6-2)","","",""
"cornell",1929,"Ind",6,2,0,0.75,NA,NA,"Unranked","Unranked","6.86",-3.77,NA,NA,NA,"Gilmour Dobie (6-2)","","",""
"cornell",1928,"Ind",3,3,2,0.5,NA,NA,"Unranked","Unranked","-2.29",-2.41,NA,NA,NA,"Gilmour Dobie (3-3-2)","","",""
"cornell",1927,"Ind",3,3,2,0.5,NA,NA,"Unranked","Unranked","-0.92",-1.17,NA,NA,NA,"Gilmour Dobie (3-3-2)","","",""
"cornell",1926,"Ind",6,1,1,0.813,NA,NA,"Unranked","Unranked","8.35",-2.65,NA,NA,NA,"Gilmour Dobie (6-1-1)","","",""
"cornell",1925,"Ind",6,2,0,0.75,NA,NA,"Unranked","Unranked","8.45",-3.55,NA,NA,NA,"Gilmour Dobie (6-2)","","",""
"cornell",1924,"Ind",4,4,0,0.5,NA,NA,"Unranked","Unranked","2.47",-2.04,NA,NA,NA,"Gilmour Dobie (4-4)","","",""
"cornell",1923,"Ind",8,0,0,1,NA,NA,"Unranked","Unranked","18.18",-3.44,NA,NA,NA,"Gilmour Dobie (8-0)","","",""
"cornell",1922,"Ind",8,0,0,1,NA,NA,"Unranked","Unranked","18.59",-2.17,NA,NA,NA,"Gilmour Dobie (8-0)","","",""
"cornell",1921,"Ind",8,0,0,1,NA,NA,"Unranked","Unranked","16.91",-5.84,NA,NA,NA,"Gilmour Dobie (8-0)","","",""
"cornell",1920,"Ind",6,2,0,0.75,NA,NA,"Unranked","Unranked","5.86",-5.64,NA,NA,NA,"Gilmour Dobie (6-2)","","",""
"cornell",1919,"Ind",3,5,0,0.375,NA,NA,"Unranked","Unranked","-3.65",3.47,NA,NA,NA,"John Rush (3-5)","","",""
"cornell",1917,"Ind",3,6,0,0.333,NA,NA,"Unranked","Unranked","-8.13",-3.58,NA,NA,NA,"","","",""
"cornell",1916,"Ind",6,2,0,0.75,NA,NA,"Unranked","Unranked","3.67",-4.21,NA,NA,NA,"","","",""
"cornell",1915,"Ind",9,0,0,1,NA,NA,"Unranked","Unranked","17.21",-2.45,NA,NA,NA,"","","",""
"cornell",1914,"Ind",8,2,0,0.8,NA,NA,"Unranked","Unranked","13.6",-1.4,NA,NA,NA,"","","",""
"cornell",1913,"Ind",5,4,1,0.55,NA,NA,"Unranked","Unranked","7.98",5.08,NA,NA,NA,"","","",""
"cornell",1912,"Ind",3,7,0,0.3,NA,NA,"Unranked","Unranked","-6.93",0.27,NA,NA,NA,"","","",""
"cornell",1911,"Ind",7,3,0,0.7,NA,NA,"Unranked","Unranked","4.51",0.01,NA,NA,NA,"","","",""
"cornell",1910,"Ind",5,2,1,0.688,NA,NA,"Unranked","Unranked","6.84",-2.04,NA,NA,NA,"","","",""
"cornell",1909,"Ind",3,4,1,0.438,NA,NA,"Unranked","Unranked","-0.93",-0.43,NA,NA,NA,"George Walder (3-4-1)","","",""
"cornell",1908,"Ind",7,1,1,0.833,NA,NA,"Unranked","Unranked","5.14",-0.97,NA,NA,NA,"Harry Schoellkopf (7-1-1)","","",""
"cornell",1907,"Ind",8,2,0,0.8,NA,NA,"Unranked","Unranked","14.65",3.45,NA,NA,NA,"Harry Schoellkopf (8-2)","","",""
"cornell",1906,"Ind",8,1,2,0.818,NA,NA,"Unranked","Unranked","14.15",0.7,NA,NA,NA,"Pop Warner (8-1-2)","","",""
"cornell",1905,"Ind",6,4,0,0.6,NA,NA,"Unranked","Unranked","10.56",3.36,NA,NA,NA,"Pop Warner (6-4)","","",""
"cornell",1904,"Ind",7,3,0,0.7,NA,NA,"Unranked","Unranked","11.25",0.75,NA,NA,NA,"Pop Warner (7-3)","","",""
"cornell",1903,"Ind",6,3,1,0.65,NA,NA,"Unranked","Unranked","3.82",0.32,NA,NA,NA,"","","",""
"cornell",1902,"Ind",8,3,0,0.727,NA,NA,"Unranked","Unranked","10.72",-3.01,NA,NA,NA,"Raymond Starbuck (8-3)","","",""
"cornell",1901,"Ind",11,1,0,0.917,NA,NA,"Unranked","Unranked","14.44",-3.82,NA,NA,NA,"Raymond Starbuck (11-1)","","",""
"cornell",1900,"Ind",10,2,0,0.833,NA,NA,"Unranked","Unranked","4.95",-2.97,NA,NA,NA,"Percy Haughton (10-2)","","",""
"cornell",1899,"Ind",7,3,0,0.7,NA,NA,"Unranked","Unranked","9.84",3.74,NA,NA,NA,"Percy Haughton (7-3)","","",""
"cornell",1898,"Ind",10,2,0,0.833,NA,NA,"Unranked","Unranked","13.61",-2.22,NA,NA,NA,"Pop Warner (10-2)","","",""
"cornell",1897,"Ind",5,3,1,0.611,NA,NA,"Unranked","Unranked","8.16",2.61,NA,NA,NA,"Pop Warner (5-3-1)","","",""
"cornell",1896,"Ind",5,3,1,0.611,NA,NA,"Unranked","Unranked","4.03",-0.42,NA,NA,NA,"Joseph Beacham (5-3-1)","","",""
"cornell",1895,"Ind",3,4,1,0.438,NA,NA,"Unranked","Unranked","-2.18",2.69,NA,NA,NA,"Marshall Newell (3-4-1)","","",""
"cornell",1894,"Ind",6,4,1,0.591,NA,NA,"Unranked","Unranked","11.09",2.91,NA,NA,NA,"Marshall Newell (6-4-1)","","",""
"cornell",1893,"Ind",3,6,1,0.35,NA,NA,"Unranked","Unranked","-1.57",3.23,NA,NA,NA,"","","",""
"cornell",1892,"Ind",10,1,0,0.909,NA,NA,"Unranked","Unranked","15.39",-2.89,NA,NA,NA,"","","",""
"cornell",1891,"Ind",7,3,0,0.7,NA,NA,"Unranked","Unranked","9.69",-3.51,NA,NA,NA,"","","",""
"cornell",1890,"Ind",8,4,0,0.667,NA,NA,"Unranked","Unranked","4.45",-4.47,NA,NA,NA,"","","",""
"cornell",1889,"Ind",7,2,0,0.778,NA,NA,"Unranked","Unranked","8.9",-2.44,NA,NA,NA,"","","",""
"cornell",1888,"Ind",4,2,0,0.667,NA,NA,"Unranked","Unranked","5.43",-5.41,NA,NA,NA,"","","",""
"cornell-college",1903,"Ind",1,8,0,0.111,NA,NA,"Unranked","Unranked","-14.48",-2.14,NA,NA,NA,"","","",""
"creighton",1942,"MVC",5,4,0,0.556,1,4,"0","0.2","-1.47",-5.36,NA,NA,NA,"Skip Palrang (5-4)","","",""
"creighton",1941,"MVC",5,5,0,0.5,3,2,"0","0.6","-8.21",-5.11,NA,NA,NA,"Skip Palrang (5-5)","","",""
"creighton",1940,"MVC",6,2,2,0.7,2,2,"0","0.5","-0.39",-7.59,NA,NA,NA,"Skip Palrang (6-2-2)","","",""
"creighton",1939,"MVC",4,5,0,0.444,2,4,"0","0.333","-7.39",-7.62,NA,NA,NA,"Marchy Schwartz (4-5)","","",""
"creighton",1938,"MVC",6,1,1,0.813,1,0,"1","0.75","2.35",-10.78,NA,NA,NA,"Marchy Schwartz (6-1-1)","","",""
"creighton",1937,"MVC",2,7,0,0.222,0,3,"0","0","-13.95",-4.62,NA,NA,NA,"Marchy Schwartz (2-7)","","",""
"creighton",1936,"MVC",4,4,0,0.5,3,0,"0","1","-2.44",-5.07,NA,NA,NA,"Marchy Schwartz (4-4)","","",""
"creighton",1935,"MVC",3,5,1,0.389,2,2,"1","0.5","-7.36",-1.81,NA,NA,NA,"Marchy Schwartz (3-5-1)","","",""
"creighton",1934,"MVC",2,7,0,0.222,2,1,"0","0.667","-15.89",-6.11,NA,NA,NA,"","","",""
"creighton",1933,"MVC",3,4,1,0.438,2,2,"0","0.5","-5.32",-3.32,NA,NA,NA,"","","",""
"creighton",1932,"MVC",5,2,1,0.688,3,1,"0","0.75","0.21",-4.67,NA,NA,NA,"","","",""
"creighton",1931,"MVC",4,5,0,0.444,2,2,"0","0.5","-10.15",-6.82,NA,NA,NA,"","","",""
"creighton",1930,"MVC",1,7,0,0.125,0,4,"0","0","-13.46",-1.34,NA,NA,NA,"","","",""
"creighton",1929,"MVC",2,6,0,0.25,0,3,"0","0","-15.24",-4.86,NA,NA,NA,"Chet Wynne (2-6)","","",""
"creighton",1928,"MVC",3,5,1,0.389,2,1,"0","0.667","-4.81",-2.47,NA,NA,NA,"Chet Wynne (3-5-1)","","",""
"creighton",1927,"Ind",6,1,1,0.813,NA,NA,"Unranked","Unranked","3.31",-3.81,NA,NA,NA,"Chet Wynne (6-1-1)","","",""
"cumberland",1905,"Ind",3,4,0,0.429,NA,NA,"Unranked","Unranked","-4.37",-4.08,NA,NA,NA,"","","",""
"cumberland",1903,"Ind",4,1,1,0.75,NA,NA,"Unranked","Unranked","14.5",2.5,NA,NA,NA,"","","",""
"dartmouth",1981,"Ivy",6,4,0,0.6,6,1,"0","0.857","-11.69",-17.29,NA,NA,NA,"Joseph Yukica (6-4)","","",""
"dartmouth",1980,"Ivy",4,6,0,0.4,4,3,"0","0.571","-15.35",-15.35,NA,NA,NA,"Joseph Yukica (4-6)","","",""
"dartmouth",1979,"Ivy",4,4,1,0.5,4,3,"0","0.571","-14.86",-16.08,NA,NA,NA,"Joseph Yukica (4-4-1)","","",""
"dartmouth",1978,"Ivy",6,3,0,0.667,6,1,"0","0.857","-7.28",-10.28,NA,NA,NA,"Joseph Yukica (6-3)","","",""
"dartmouth",1977,"Ivy",6,3,0,0.667,4,3,"0","0.571","-5.24",-9.46,NA,NA,NA,"John Crouthamel (6-3)","","",""
"dartmouth",1976,"Ivy",6,3,0,0.667,4,3,"0","0.571","3.18",-7.37,NA,NA,NA,"John Crouthamel (6-3)","","",""
"dartmouth",1975,"Ivy",5,3,1,0.611,4,2,"1","0.643","-5.97",-10.08,NA,NA,NA,"John Crouthamel (5-3-1)","","",""
"dartmouth",1974,"Ivy",3,6,0,0.333,3,4,"0","0.429","-7.07",-5.63,NA,NA,NA,"John Crouthamel (3-6)","","",""
"dartmouth",1973,"Ivy",6,3,0,0.667,6,1,"0","0.857","-5.06",-11.62,NA,NA,NA,"John Crouthamel (6-3)","","",""
"dartmouth",1972,"Ivy",7,1,1,0.833,5,1,"1","0.786","7.3",-2.47,NA,NA,NA,"John Crouthamel (7-1-1)","","",""
"dartmouth",1971,"Ivy",8,1,0,0.889,6,1,"0","0.857","3.44",-8.44,NA,NA,NA,"John Crouthamel (8-1)","","",""
"dartmouth",1970,"Ivy",9,0,0,1,7,0,"0","1","17.12",-5.21,NA,14,14,"Bob Blackman (9-0)","","",""
"dartmouth",1969,"Ivy",8,1,0,0.889,6,1,"0","0.857","4.9",-11.55,NA,NA,NA,"Bob Blackman (8-1)","","",""
"dartmouth",1968,"Ivy",4,5,0,0.444,3,4,"0","0.429","-4.86",-4.86,NA,NA,NA,"Bob Blackman (4-5)","","",""
"dartmouth",1967,"Ivy",7,2,0,0.778,5,2,"0","0.714","-0.61",-8.49,NA,NA,NA,"Bob Blackman (7-2)","","",""
"dartmouth",1966,"Ivy",7,2,0,0.778,6,1,"0","0.857","4.7",-6.97,NA,NA,NA,"Bob Blackman (7-2)","","",""
"dartmouth",1965,"Ivy",9,0,0,1,7,0,"0","1","6.23",-10.99,NA,NA,NA,"Bob Blackman (9-0)","","",""
"dartmouth",1964,"Ivy",6,3,0,0.667,4,3,"0","0.571","-2.23",-9.56,NA,NA,NA,"Bob Blackman (6-3)","","",""
"dartmouth",1963,"Ivy",7,2,0,0.778,5,2,"0","0.714","1.87",-5.79,NA,NA,NA,"Bob Blackman (7-2)","","",""
"dartmouth",1962,"Ivy",9,0,0,1,7,0,"0","1","3.73",-12.27,NA,NA,NA,"Bob Blackman (9-0)","","",""
"dartmouth",1961,"Ivy",6,3,0,0.667,5,2,"0","0.714","-3.19",-11.86,NA,NA,NA,"Bob Blackman (6-3)","","",""
"dartmouth",1960,"Ivy",5,4,0,0.556,4,3,"0","0.571","-5.88",-9.54,NA,NA,NA,"Bob Blackman (5-4)","","",""
"dartmouth",1959,"Ivy",5,3,1,0.611,5,1,"1","0.786","-6.66",-6.1,NA,NA,NA,"Bob Blackman (5-3-1)","","",""
"dartmouth",1958,"Ivy",7,2,0,0.778,6,1,"0","0.857","1.85",-8.15,NA,NA,NA,"Bob Blackman (7-2)","","",""
"dartmouth",1957,"Ivy",7,1,1,0.833,5,1,"1","0.786","2.1",-6.79,NA,20,NA,"Bob Blackman (7-1-1)","","",""
"dartmouth",1956,"Ivy",5,3,1,0.611,4,3,"0","0.571","-4.81",-8.47,NA,NA,NA,"Bob Blackman (5-3-1)","","",""
"dartmouth",1955,"Ind",3,6,0,0.333,NA,NA,"Unranked","Unranked","-13.09",-9.09,NA,NA,NA,"Bob Blackman (3-6)","","",""
"dartmouth",1954,"Ind",3,6,0,0.333,NA,NA,"Unranked","Unranked","-7.46",-0.02,NA,NA,NA,"DeOrmond McLaughry (3-6)","","",""
"dartmouth",1953,"Ind",2,7,0,0.222,NA,NA,"Unranked","Unranked","-9.68",-3.57,NA,NA,NA,"DeOrmond McLaughry (2-7)","","",""
"dartmouth",1952,"Ind",2,7,0,0.222,NA,NA,"Unranked","Unranked","-6.65",0.91,NA,NA,NA,"DeOrmond McLaughry (2-7)","","",""
"dartmouth",1951,"Ind",4,5,0,0.444,NA,NA,"Unranked","Unranked","-0.23",2.66,NA,NA,NA,"DeOrmond McLaughry (4-5)","","",""
"dartmouth",1950,"Ind",3,5,1,0.389,NA,NA,"Unranked","Unranked","-0.39",4.05,NA,NA,NA,"DeOrmond McLaughry (3-5-1)","","",""
"dartmouth",1949,"Ind",6,2,0,0.75,NA,NA,"Unranked","Unranked","6.72",-2.65,NA,14,NA,"DeOrmond McLaughry (6-2)","","",""
